timestamp	speedify_state	srt_route_dev	rtmp_route_dev	primary_rule_count	guard_rule_count	kill_switch	camera_flow_count	connectify_rx_bytes	connectify_tx_bytes	eth0_rx_bytes	eth0_tx_bytes	rmnet_rx_bytes	rmnet_tx_bytes	wireguard_handshake_age_seconds	load1	mem_available_kb	speedify_rss_kb	streaming_stats_process_count
2026-07-13T19:18:31Z	CONNECTED	connectify0	connectify0	2	2	active	5	1233872465	59799607878	7623546085	114588808235	17588850312	205621954553	-1	2.46	169284	46620	0
2026-07-13T19:19:31Z	CONNECTED	connectify0	connectify0	2	2	active	5	1235919638	59942759248	7629094553	114717001643	17605202368	205743714146	-1	2.75	168900	46620	0
2026-07-13T19:20:32Z	CONNECTED	connectify0	connectify0	2	2	active	5	1237930113	60084046468	7634597686	114831900706	17621241872	205893282168	-1	1.83	168920	46620	0
2026-07-13T19:21:32Z	CONNECTED	connectify0	connectify0	2	2	active	5	1239893167	60221653573	7640141368	114934915107	17631922472	206025584361	-1	2.04	168280	46620	0
2026-07-13T19:22:33Z	CONNECTED	connectify0	connectify0	2	2	active	5	1241921120	60365709777	7645949969	115018227848	17643220736	206183853930	-1	1.99	169012	46620	0
2026-07-13T19:23:33Z	CONNECTED	connectify0	connectify0	2	2	active	5	1243995267	60515137322	7652159070	115052241931	17653788908	206396347071	-1	2.04	168472	46620	0
2026-07-13T19:24:33Z	CONNECTED	connectify0	connectify0	2	2	active	5	1246064838	60664342392	7658273982	115102122437	17665440256	206591788058	-1	2.77	168668	46620	0
2026-07-13T19:25:33Z	CONNECTED	connectify0	connectify0	2	2	active	5	1248103681	60804998976	7664192416	115158768755	17671210832	206770984586	-1	2.70	168296	46640	0
2026-07-13T19:26:34Z	CONNECTED	connectify0	connectify0	2	2	active	5	1250137361	60946208050	7670088708	115213299407	17676019776	206951270666	-1	2.29	168372	46640	0
2026-07-13T19:27:34Z	CONNECTED	connectify0	connectify0	2	2	active	5	1252194037	61085939871	7675963513	115279909980	17682963576	207120895119	-1	2.01	167708	46640	0
2026-07-13T19:28:34Z	CONNECTED	connectify0	connectify0	2	2	active	5	1254254109	61225112292	7681942566	115325543666	17690761392	207326674240	-1	1.86	168076	46640	0
2026-07-13T19:29:34Z	CONNECTED	connectify0	connectify0	2	2	active	5	1256432847	61376847910	7687934664	115393746937	17698713764	207500737709	-1	2.18	167520	46640	0
2026-07-13T19:30:35Z	CONNECTED	connectify0	connectify0	2	2	active	5	1258459189	61516582924	7693763963	115459292197	17707501252	207675679622	-1	1.87	167132	46640	0
2026-07-13T19:31:35Z	CONNECTED	connectify0	connectify0	2	2	active	5	1260579239	61656535202	7700049443	115477728066	17714709868	207898060552	-1	2.20	169720	46640	0
2026-07-13T19:32:36Z	CONNECTED	connectify0	connectify0	2	2	active	5	1262620128	61803666255	7706046533	115532831719	17725790156	208080958995	-1	2.26	170508	46640	0
2026-07-13T19:33:36Z	CONNECTED	connectify0	connectify0	2	2	active	5	1264597260	61945830221	7711648203	115636102709	17738645052	208216735620	-1	2.22	169536	46640	0
2026-07-13T19:34:36Z	CONNECTED	connectify0	connectify0	2	2	active	5	1266730969	62095166243	7717535536	115734676011	17751908104	208363717517	-1	2.49	170032	46660	0
2026-07-13T19:35:37Z	CONNECTED	connectify0	connectify0	2	2	active	5	1268735546	62236547403	7723090767	115837914159	17761787008	208501693179	-1	2.32	169380	46664	0
2026-07-13T19:36:37Z	CONNECTED	connectify0	connectify0	2	2	active	5	1270829880	62376426842	7729118778	115881032714	17772277776	208696791215	-1	2.32	169584	46664	0
2026-07-13T19:37:37Z	CONNECTED	connectify0	connectify0	2	2	active	5	1272987455	62519056260	7735446265	115918057184	17790268028	208912382278	-1	2.04	168196	46664	0
2026-07-13T19:38:38Z	CONNECTED	connectify0	connectify0	2	2	active	5	1275106553	62669768309	7741508620	116001797130	17813501820	209131631607	-1	2.69	167876	46664	0
2026-07-13T19:39:38Z	CONNECTED	connectify0	connectify0	2	2	active	5	1277142878	62812471948	7747565191	116079051371	17833738476	209312847492	-1	2.46	168708	46664	0
2026-07-13T19:40:38Z	CONNECTED	connectify0	connectify0	2	2	active	6	1279534765	62955073584	7753506867	116175947513	17858235712	209478248221	-1	2.82	168240	46664	0
2026-07-13T19:41:38Z	CONNECTED	connectify0	connectify0	2	2	active	6	1282751092	63094140391	7760893583	116285710404	17869445248	209623967010	-1	2.17	168068	46664	0
2026-07-13T19:42:39Z	CONNECTED	connectify0	connectify0	2	2	active	6	1285583776	63231727089	7767542346	116413388128	17884877920	209741634229	-1	1.65	168708	46664	0
2026-07-13T19:43:39Z	CONNECTED	connectify0	connectify0	2	2	active	5	1288574812	63366080772	7774555390	116519512018	17895595956	209885984691	-1	2.48	166404	46664	0
2026-07-13T19:44:39Z	CONNECTED	connectify0	connectify0	2	2	active	5	1291881289	63496183463	7782097838	116587305747	17907339016	210067937810	-1	2.23	167560	46664	0
2026-07-13T19:45:40Z	CONNECTED	connectify0	connectify0	2	2	active	5	1295492086	63635359157	7790223375	116640945210	17913998688	210281711762	-1	2.23	166784	46668	0
2026-07-13T19:46:40Z	CONNECTED	connectify0	connectify0	2	2	active	5	1299138791	63777823376	7798434070	116673202760	17921709044	210500844196	-1	2.21	166792	46668	0
2026-07-13T19:47:41Z	CONNECTED	connectify0	connectify0	2	2	active	5	1302761431	63918519059	7806607964	116741396434	17928255384	210693844637	-1	1.72	167628	46668	0
2026-07-13T19:48:41Z	CONNECTED	connectify0	connectify0	2	2	active	5	1306175664	64058165797	7814359586	116833355552	17936758712	210868500404	-1	2.11	167660	46668	0
2026-07-13T19:49:41Z	CONNECTED	connectify0	connectify0	2	2	active	5	1309082226	64198833140	7821159561	116959045955	17943019080	210998477177	-1	2.11	167156	46668	0
2026-07-13T19:50:42Z	CONNECTED	connectify0	connectify0	2	2	active	5	1312077646	64339538026	7828246684	117086592837	17956754760	211151819196	-1	1.63	167296	46668	0
2026-07-13T19:51:42Z	CONNECTED	connectify0	connectify0	2	2	active	5	1315368816	64474205941	7835935418	117170428782	17974804164	211322179674	-1	2.14	166764	46672	0
2026-07-13T19:52:42Z	CONNECTED	connectify0	connectify0	2	2	active	5	1318998371	64612961455	7843980407	117245038145	17994039064	211487034552	-1	3.28	170736	46672	0
2026-07-13T19:53:43Z	CONNECTED	connectify0	connectify0	2	2	active	5	1322555241	64751441965	7851946989	117281129541	18012021868	211689753721	-1	3.47	170268	46672	0
2026-07-13T19:54:43Z	CONNECTED	connectify0	connectify0	2	2	active	5	1325930463	64890205103	7859808156	117302408778	18021647600	211908246275	-1	3.16	170572	46672	0
2026-07-13T19:55:43Z	CONNECTED	connectify0	connectify0	2	2	active	5	1329080035	65028781333	7867394033	117319781257	18033356992	212133265582	-1	3.70	169788	46672	0
2026-07-13T19:56:43Z	CONNECTED	connectify0	connectify0	2	2	active	5	1332358125	65168321893	7875369251	117340055028	18040972220	212355445963	-1	3.63	170176	46672	0
2026-07-13T19:57:44Z	CONNECTED	connectify0	connectify0	2	2	active	5	1335219751	65317041925	7882744769	117352003179	18055362016	212595118612	-1	4.18	169524	46672	0
2026-07-13T19:58:44Z	CONNECTED	connectify0	connectify0	2	2	active	5	1338471176	65459797733	7890579783	117377569789	18064455084	212815805185	-1	4.28	169924	46672	0
2026-07-13T19:59:44Z	CONNECTED	connectify0	connectify0	2	2	active	5	1341992391	65602922497	7898594679	117409411626	18075952728	213027767075	-1	3.29	169152	46672	0
2026-07-13T20:00:45Z	CONNECTED	connectify0	connectify0	2	2	active	5	1344805249	65748651973	7905314449	117545718386	18084573480	213147475584	-1	3.35	172344	46672	0
2026-07-13T20:01:45Z	CONNECTED	connectify0	connectify0	2	2	active	5	1348034648	65893842074	7912824416	117652819541	18100288484	213288223258	-1	3.30	171988	46672	0
2026-07-13T20:02:45Z	CONNECTED	connectify0	connectify0	2	2	active	5	1351061025	66033855131	7919799908	117759835354	18118464408	213424107913	-1	3.48	172100	46672	0
2026-07-13T20:03:46Z	CONNECTED	connectify0	connectify0	2	2	active	5	1354644322	66187773304	7927744500	117832701972	18138329180	213610151260	-1	3.63	171924	46672	0
2026-07-13T20:04:46Z	CONNECTED	connectify0	connectify0	2	2	active	5	1358170035	66332508217	7935695593	117882131202	18156680020	213809491624	-1	3.23	171952	46676	0
2026-07-13T20:05:46Z	CONNECTED	connectify0	connectify0	2	2	active	5	1361403312	66472991565	7943159901	117990928584	18180007304	213954080864	-1	2.91	171380	46676	0
2026-07-13T20:06:47Z	CONNECTED	connectify0	connectify0	2	2	active	5	1365036058	66613665503	7951224076	118051907116	18203440156	214139481439	-1	2.89	171272	46676	0
2026-07-13T20:07:47Z	CONNECTED	connectify0	connectify0	2	2	active	5	1368616572	66753481498	7959450755	118128574537	18216559844	214325737539	-1	3.17	170348	46676	0
2026-07-13T20:08:48Z	CONNECTED	connectify0	connectify0	2	2	active	5	1371951011	66895563535	7967419078	118227347838	18237266200	214485797828	-1	2.49	171164	46676	0
2026-07-13T20:09:49Z	CONNECTED	connectify0	connectify0	2	2	active	5	1375729947	67034604877	7975971273	118301890022	18261548704	214692000994	-1	1.96	170036	46676	0
2026-07-13T20:10:49Z	CONNECTED	connectify0	connectify0	2	2	active	5	1379293271	67151319611	7983506810	118388368661	18275097272	214913414540	-1	1.98	170944	46676	0
2026-07-13T20:11:50Z	CONNECTED	connectify0	connectify0	2	2	active	5	1382975380	67288628503	7991985768	118513830015	18284259620	215054299545	-1	2.21	169848	46676	0
2026-07-13T20:12:50Z	CONNECTED	connectify0	connectify0	2	2	active	5	1387076646	67429355011	8000961789	118627593688	18293331904	215209073426	-1	2.92	169628	46676	0
2026-07-13T20:13:51Z	CONNECTED	connectify0	connectify0	2	2	active	5	1391088826	67573417108	8009967090	118755937901	18301500368	215325778697	-1	3.29	169188	46676	0
2026-07-13T20:14:52Z	CONNECTED	connectify0	connectify0	2	2	active	5	1395438294	67714267881	8019263102	118869045198	18309320932	215452313220	-1	3.00	170368	46676	0
2026-07-13T20:15:52Z	CONNECTED	connectify0	connectify0	2	2	active	5	1399813252	67855659076	8028535480	118981978311	18318891856	215583759743	-1	2.59	170024	46676	0
2026-07-13T20:16:53Z	CONNECTED	connectify0	connectify0	2	2	active	5	1403932894	67996214498	8037524953	119101525087	18334642628	215704511104	-1	2.39	169968	46676	0
2026-07-13T20:17:53Z	CONNECTED	connectify0	connectify0	2	2	active	5	1408173787	68138890534	8046741657	119220013879	18341599956	215828394956	-1	2.31	169812	46676	0
2026-07-13T20:18:54Z	CONNECTED	connectify0	connectify0	2	2	active	5	1413262155	68279312346	8056951119	119299070128	18354528512	215987563052	-1	2.52	169624	46676	0
2026-07-13T20:19:54Z	CONNECTED	connectify0	connectify0	2	2	active	5	1418343643	68418329450	8067019056	119335663766	18364021820	216186369344	-1	2.29	169476	46676	0
2026-07-13T20:20:54Z	CONNECTED	connectify0	connectify0	2	2	active	5	1422378362	68557936728	8075828086	119352142371	18377311152	216406806426	-1	2.50	169028	46676	0
2026-07-13T20:21:55Z	CONNECTED	connectify0	connectify0	2	2	active	5	1426239214	68698715098	8084402038	119366562914	18386032948	216629418393	-1	2.17	169032	46676	0
2026-07-13T20:22:55Z	CONNECTED	connectify0	connectify0	2	2	active	5	1429689356	68838209698	8092322324	119376195993	18392252492	216855125315	-1	1.96	169092	46676	0
2026-07-13T20:23:56Z	CONNECTED	connectify0	connectify0	2	2	active	5	1433423586	68977638251	8100723181	119390711839	18397481428	217075441615	-1	2.09	168948	46676	0
2026-07-13T20:24:56Z	CONNECTED	connectify0	connectify0	2	2	active	5	1437121075	69116584888	8109024668	119403005708	18409022260	217299327167	-1	2.25	168584	46676	0
2026-07-13T20:25:56Z	CONNECTED	connectify0	connectify0	2	2	active	5	1441435924	69258793676	8118249622	119484424551	18427658016	217460102935	-1	2.81	168588	46676	0
2026-07-13T20:26:57Z	CONNECTED	connectify0	connectify0	2	2	active	5	1445703859	69400217477	8127425889	119600288303	18443087712	217584865540	-1	3.04	168324	46676	0
2026-07-13T20:27:57Z	CONNECTED	connectify0	connectify0	2	2	active	5	1450512162	69541891411	8137326464	119697358859	18454923624	217728470137	-1	3.01	167824	46676	0
2026-07-13T20:28:58Z	CONNECTED	connectify0	connectify0	2	2	active	5	1455366920	69682116302	8147213219	119751603092	18468054396	217912845318	-1	2.67	170996	46676	0
2026-07-13T20:29:58Z	CONNECTED	connectify0	connectify0	2	2	active	5	1459993786	69823260154	8156696948	119782258865	18484154628	218122561790	-1	3.15	170752	46676	0
2026-07-13T20:30:58Z	CONNECTED	connectify0	connectify0	2	2	active	5	1464553312	69964284832	8166231849	119858364313	18501505896	218287047809	-1	2.64	170860	46676	0
2026-07-13T20:31:58Z	CONNECTED	connectify0	connectify0	2	2	active	5	1469569682	70104413089	8176177289	119912457400	18514854824	218471151804	-1	2.32	170400	46676	0
2026-07-13T20:32:59Z	CONNECTED	connectify0	connectify0	2	2	active	5	1474620686	70249849871	8186270871	119985083041	18528975896	218642894278	-1	2.50	170364	46676	0
2026-07-13T20:33:59Z	CONNECTED	connectify0	connectify0	2	2	active	5	1479150635	70392391394	8195820297	120093371597	18542742916	218776990837	-1	2.68	170272	46676	0
2026-07-13T20:35:00Z	CONNECTED	connectify0	connectify0	2	2	active	5	1484295590	70533150723	8206096362	120148236482	18552377952	218959624163	-1	2.36	169204	47348	0
2026-07-13T20:36:00Z	CONNECTED	connectify0	connectify0	2	2	active	5	1489026654	70675565791	8215744079	120217465654	18563062552	219131735158	-1	2.58	167284	47348	0
2026-07-13T20:37:01Z	CONNECTED	connectify0	connectify0	2	2	active	5	1493037076	70817986731	8224723748	120342043749	18569439740	219247449954	-1	2.03	166648	47348	0
2026-07-13T20:38:02Z	CONNECTED	connectify0	connectify0	2	2	active	5	1497754108	70968992701	8234368423	120398983043	18573299568	219438126163	-1	2.20	166960	47348	0
2026-07-13T20:39:02Z	CONNECTED	connectify0	connectify0	2	2	active	5	1502276091	71120391873	8243839480	120440311308	18577490580	219645944582	-1	3.13	165796	47348	0
2026-07-13T20:40:03Z	CONNECTED	connectify0	connectify0	2	2	active	5	1506187055	71262741984	8252391216	120564469376	18580998560	219761378932	-1	2.87	166984	47348	0
2026-07-13T20:41:03Z	CONNECTED	connectify0	connectify0	2	2	active	5	1510190467	71403969844	8261214118	120686138372	18584535800	219877951668	-1	2.50	166204	47348	0
2026-07-13T20:42:04Z	CONNECTED	connectify0	connectify0	2	2	active	5	1514506825	71548449307	8270528899	120805411899	18588449820	220002205130	-1	2.25	166892	47348	0
2026-07-13T20:43:05Z	CONNECTED	connectify0	connectify0	2	2	active	5	1518388701	71691154111	8279180765	120933637252	18592442884	220115924266	-1	2.31	165912	47348	0
2026-07-13T20:44:05Z	CONNECTED	connectify0	connectify0	2	2	active	5	1521764309	71832955170	8287127917	121069014701	18600368864	220219767758	-1	2.04	166384	47348	0
2026-07-13T20:45:05Z	CONNECTED	connectify0	connectify0	2	2	active	5	1526207979	71974709816	8296612792	121177914276	18609859664	220354326418	-1	1.95	165736	47348	0
2026-07-13T20:46:06Z	CONNECTED	connectify0	connectify0	2	2	active	5	1531351326	72116751694	8306806677	121246592846	18620438824	220525558512	-1	2.26	166012	47348	0
2026-07-13T20:47:06Z	CONNECTED	connectify0	connectify0	2	2	active	5	1534868636	72282380595	8314868186	121390789225	18623826076	220649355876	-1	2.07	165308	47348	0
2026-07-13T20:48:06Z	CONNECTED	connectify0	connectify0	2	2	active	5	1538827584	72459754998	8324011536	121525210918	18650982692	220800609925	-1	2.40	164380	47348	0
2026-07-13T20:49:07Z	CONNECTED	connectify0	connectify0	2	2	active	5	1542753872	72640826336	8332990218	121544994378	18676032784	221062912252	-1	2.40	164488	47348	0
2026-07-13T20:50:07Z	CONNECTED	connectify0	connectify0	2	2	active	5	1546709582	72817312104	8342139203	121573618899	18689246236	221320282766	-1	2.54	164560	47348	0
2026-07-13T20:51:07Z	CONNECTED	connectify0	connectify0	2	2	active	5	1550781769	72997559106	8351312606	121593706513	18709579432	221583525587	-1	2.38	164648	47348	0
2026-07-13T20:52:08Z	CONNECTED	connectify0	connectify0	2	2	active	5	1554751733	73175334873	8360454960	121676122652	18735487016	221794526633	-1	2.80	164928	47348	0
2026-07-13T20:53:08Z	CONNECTED	connectify0	connectify0	2	2	active	5	1558715770	73345781741	8369427215	121791228972	18757794016	221976911882	-1	2.95	166912	47348	0
2026-07-13T20:54:09Z	CONNECTED	connectify0	connectify0	2	2	active	5	1562443747	73500890304	8377769198	121878605039	18773067404	222150438557	-1	3.05	167944	47348	0
2026-07-13T20:55:09Z	CONNECTED	connectify0	connectify0	2	2	active	5	1566318570	73668199516	8386735907	122017612495	18789523232	222294400009	-1	2.46	167044	47348	0
2026-07-13T20:56:09Z	CONNECTED	connectify0	connectify0	2	2	active	5	1570271699	73830640003	8395713562	122065992272	18813218872	222520461268	-1	2.49	167940	47348	0
2026-07-13T20:57:09Z	CONNECTED	connectify0	connectify0	2	2	active	5	1573280519	73975083504	8403301346	122083117323	18858869072	222751591724	-1	1.86	166912	47348	0
2026-07-13T20:58:10Z	CONNECTED	connectify0	connectify0	2	2	active	5	1576377465	74131608087	8411158553	122097979339	18889672544	222994269904	-1	2.27	170264	47348	0
2026-07-13T20:59:11Z	CONNECTED	connectify0	connectify0	2	2	active	5	1580379453	74306281550	8420415887	122120721277	18930580880	223250457135	-1	2.77	169560	47348	0
2026-07-13T21:00:11Z	CONNECTED	connectify0	connectify0	2	2	active	5	1582904367	74437593996	8427662857	122141564715	18963240708	223464753373	-1	2.65	170420	47348	0
2026-07-13T21:01:12Z	CONNECTED	connectify0	connectify0	2	2	active	5	1585722641	74586457676	8434909172	122156464991	19000667852	223701710604	-1	2.54	169764	47348	0
2026-07-13T21:02:12Z	CONNECTED	connectify0	connectify0	2	2	active	5	1589368058	74751534983	8443542629	122175777138	19039833584	223950580332	-1	2.39	170232	47348	0
2026-07-13T21:03:13Z	CONNECTED	connectify0	connectify0	2	2	active	5	1593199064	74920825757	8452475947	122195886448	19073849336	224203228041	-1	3.06	169296	47348	0
2026-07-13T21:04:13Z	CONNECTED	connectify0	connectify0	2	2	active	5	1596915301	75071339236	8460826413	122227007446	19107317352	224424039145	-1	2.07	170080	47348	0
2026-07-13T21:05:13Z	CONNECTED	connectify0	connectify0	2	2	active	5	1601167655	75237653093	8470173623	122258579036	19140206556	224662099453	-1	2.71	168880	47464	0
2026-07-13T21:06:14Z	CONNECTED	connectify0	connectify0	2	2	active	5	1602520797	75294761995	8473312281	122267701219	19180696616	224755105073	-1	1.64	166372	47464	0
2026-07-13T21:07:14Z	CONNECTED	connectify0	connectify0	2	2	active	3	1602521251	75294762416	8473403943	122267711738	19192573224	224773186034	-1	1.18	165368	47464	0
2026-07-13T21:08:14Z	CONNECTED	connectify0	connectify0	2	2	active	3	1602521599	75294762962	8473446778	122267719896	19202408724	224899275495	-1	1.03	164448	47464	0
2026-07-13T21:09:14Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602521861	75294763401	8473528919	122267729754	19213007128	224964779472	-1	1.23	163840	47464	0
2026-07-13T21:10:14Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602526350	75294765866	8473605460	122267752166	19229392800	225005473697	-1	1.21	164536	47464	0
2026-07-13T21:11:15Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602527577	75294766909	8473666646	122267763322	19239888828	225060162878	-1	1.01	164120	47464	0
2026-07-13T21:12:15Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602527890	75294767407	8473727746	122267773123	19250594484	225081982019	-1	1.04	164012	47464	0
2026-07-13T21:13:15Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602528184	75294767891	8473781462	122267781721	19262053876	225156222428	-1	1.04	162988	47464	0
2026-07-13T21:14:15Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602528410	75294768299	8473845487	122267789628	19273870476	225196935203	-1	0.74	165740	47464	0
2026-07-13T21:15:15Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602528797	75294769013	8473902821	122267803079	19285300716	225274558864	-1	0.32	166952	47468	0
2026-07-13T21:16:15Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602529124	75294769490	8473956446	122267811853	19314080456	225317508301	-1	0.15	167672	47468	0
2026-07-13T21:17:15Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602529405	75294769948	8474019921	122267821841	19324085388	225387824478	-1	0.49	166716	47468	0
2026-07-13T21:18:15Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602529790	75294770634	8474118241	122267831770	19336778132	225460454878	-1	0.18	167316	47468	0
2026-07-13T21:19:16Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602529913	75294770844	8474231546	122267841861	19347730304	225485837468	-1	0.14	166752	47468	0
2026-07-13T21:20:16Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602530691	75294771526	8474280311	122267852667	19356907168	225492867747	-1	0.09	167588	47468	0
2026-07-13T21:21:16Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602532520	75294772478	8474330039	122267864230	19373823468	225532597187	-1	0.03	166908	47468	0
2026-07-13T21:22:16Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602533500	75294773204	8474398132	122267873548	19386008932	225601233188	-1	0.08	166520	47468	0
2026-07-13T21:23:16Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602533896	75294773872	8474455456	122267884295	19494145844	225611840549	-1	0.18	167008	47468	0
2026-07-13T21:24:16Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602534174	75294774347	8474504166	122267894990	19508906240	225642974249	-1	0.06	166672	47468	0
2026-07-13T21:25:16Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602534320	75294774593	8474559022	122267906155	19522359012	225690760336	-1	0.20	166004	47468	0
2026-07-13T21:26:16Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602534748	75294775316	8474600958	122267918333	19535042276	225724233369	-1	0.11	166136	47468	0
2026-07-13T21:27:17Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602535032	75294775789	8474650274	122267927171	19550611892	225761437497	-1	0.09	165700	47468	0
2026-07-13T21:28:17Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602535483	75294776546	8474726971	122267939557	19564834800	225791536544	-1	0.06	166532	47468	0
2026-07-13T21:29:17Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602536770	75294777374	8474784524	122267950543	19575547312	225836595258	-1	0.31	165664	47468	0
2026-07-13T21:30:17Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602536999	75294777774	8474826186	122267960809	19586212552	225879230088	-1	0.15	166236	47468	0
2026-07-13T21:31:17Z	CONNECTED	connectify0	connectify0	2	2	active	0	1602537291	75294778346	8474865543	122267971328	19598667124	225901174720	-1	0.17	166032	47468	0
# completed_at=2026-07-13T21:32:17Z
